-9.738836711394837087e-01,2.086240051598838297e-01,-8.959140337627725936e-02
-8.918613442156760884e-01,4.148590309564636480e-01,-1.802091205451909206e-01
-7.588000129954364237e-01,6.060264689110325120e-01,-2.386513340782968062e-01
-5.837392077010109537e-01,7.691017004326360373e-01,-2.602520159080883855e-01
-3.785962573023198274e-01,8.929748540969255632e-01,-2.434353793252947984e-01
-1.573393145164531659e-01,9.692069455812908352e-01,-1.894260719765824552e-01
6.496708475987875153e-02,9.926145164989457204e-01,-1.024485213820426205e-01
-9.767854447528443451e-01,1.915242779755729763e-01,-9.596168956893004476e-02
-8.971579186333658029e-01,3.993301162672578952e-01,-1.887938751004001048e-01
-7.658085229545337214e-01,5.927047162221342758e-01,-2.494763025584488259e-01
-5.916616626041375504e-01,7.584712959740403937e-01,-2.732357410515094398e-01
-3.865714942704171486e-01,8.853338752703330261e-01,-2.583532641875293523e-01
-1.645020107056953673e-01,9.646465635906510405e-01,-2.059031224302615981e-01
5.942639275155867790e-02,9.910088875054655633e-01,-1.198744707171507384e-01
2.700187616934424106e-01,9.627967575152326374e-01,-1.059585068289659385e-02
-9.789711049458040826e-01,1.728665621071610314e-01,-1.083177150167156794e-01
-9.012237560132329017e-01,3.826300630896563582e-01,-2.034452663922324822e-01
-7.710088245261605966e-01,5.784799320772974207e-01,-2.662824828760493867e-01
-5.971761353553508567e-01,7.470687049111612854e-01,-2.920085846416299313e-01
-3.915581737150367614e-01,8.769053188373863161e-01,-2.787817397026691180e-01
-1.681548607440757626e-01,9.591381158324309153e-01,-2.275478357742715951e-01
5.782171442639158498e-02,9.881617983410853068e-01,-1.421017580472012654e-01
2.710153928947451329e-01,9.620768530522141315e-01,-3.096426384165218079e-02
-9.982922234307447518e-01,-5.784486701698089012e-02,-8.161372279686159720e-03
-9.800581779496537749e-01,1.532260869813449056e-01,-1.265216744371900626e-01
-9.036008464835419973e-01,3.652218880968625125e-01,-2.238715763315859975e-01
-7.739073255248727357e-01,5.636816102851539556e-01,-2.886702162074820111e-01
-5.997951735402473616e-01,7.350776990388110388e-01,-3.160799363667863848e-01
-3.931162043736005085e-01,8.677250590607398228e-01,-3.041592867839631453e-01
-1.679430948825912651e-01,9.525776205733788027e-01,-2.537538052207630734e-01
6.039038434298175939e-02,9.838471013116107944e-01,-1.685167134727233729e-01
2.763583884941993030e-01,9.594296142794278559e-01,-5.586462523384045503e-02
-9.964139202734044742e-01,-7.992474671263583019e-02,-2.777290673132223539e-02
-9.796418998607143713e-01,1.331294955988397699e-01,-1.502607248714334653e-01
-9.038414955787787974e-01,3.475034593114195158e-01,-2.496235097832595895e-01
-7.740551568688381900e-01,5.485652266546360289e-01,-3.160930341372713559e-01
-5.991097299411632937e-01,7.226074889809144253e-01,-3.448274182232670682e-01
-3.909145548155187888e-01,8.577622382615838204e-01,-3.338109546522742277e-01
-1.636465142038457943e-01,9.448099953013066044e-01,-2.838201739969793413e-01
6.721654072720804896e-02,9.778095911729772771e-01,-1.984196060443693399e-01
2.859744826577426680e-01,9.545135062953988836e-01,-8.439526982183323534e-02
-9.933360366259881280e-01,-1.021791862020635933e-01,-5.331915459999115453e-02
-9.773259351644854043e-01,1.130266956413286394e-01,-1.790502234772867185e-01
-9.015433558409297055e-01,3.297875475864754935e-01,-2.801066778853603112e-01
-7.710840095117066362e-01,5.333014393027288857e-01,-3.478778882208353740e-01
-5.948231009634930011e-01,7.096915006902165812e-01,-3.775227839591177026e-01
-3.847607323671682344e-01,8.469273913581804036e-01,-3.669784361451061128e-01
-1.552022584841949437e-01,9.356456794951852896e-01,-3.169848914434220677e-01
7.821688306872649765e-02,9.697890073722228443e-01,-2.310657923255013124e-01
2.996225445786054875e-01,9.470150376265272785e-01,-1.157101952702041803e-01
-9.886944595054646401e-01,-1.241256483798943849e-01,-8.411949332626857123e-02
-9.727544402190614337e-01,9.326913800353862916e-02,-2.122490681491374931e-01
-8.963824025413350549e-01,3.122884603138058601e-01,-3.146021391679596491e-01
-7.647378486680225240e-01,5.179717224814586185e-01,-3.832509850270386376e-01
-5.867789294645431308e-01,6.962919316159585925e-01,-4.133618679836857379e-01
-3.746228720189270223e-01,8.350852274333144809e-01,-4.028527853731932451e-01
-1.427191873596320992e-01,9.248803897482487102e-01,-3.524592149717947764e-01
9.313526609924918653e-02,9.595451189786717849e-01,-2.657046985900489156e-01
3.169019062119901031e-01,9.366915597286226136e-01,-1.489365763416325705e-01
5.133777085454206413e-01,8.580409298193264478e-01,-1.445998352139034326e-02
-9.821516690093817781e-01,-1.453883766657114163e-01,-1.193328076959363909e-01
-9.656418172004245237e-01,7.409806896962596590e-02,-2.490890544540938500e-01
-8.881407391558757691e-01,2.951185637295098418e-01,-3.522939976693977848e-01
-7.548968426335430637e-01,5.025730186553389878e-01,-4.213681500796756518e-01
-5.749793035420950327e-01,6.823117811810565092e-01,-4.514968812292965428e-01
-3.606404419553132512e-01,8.220727725150250853e-01,-4.406073402880803513e-01
-1.264801400995107517e-01,9.123176899230066583e-01,-3.894601479149786272e-01
1.115493528109867544e-01,9.468827226983191903e-01,-3.016120875277841784e-01
3.372628580915617014e-01,9.233799257530493909e-01,-1.833665107597459709e-01
5.352605388224138672e-01,8.434915716198491120e-01,-4.492353710268363193e-02
-9.286150878706951328e-01,-3.707925160531244657e-01,-1.367218409379696194e-02
-9.734451054319662733e-01,-1.657094153716319462e-01,-1.579399137892005256e-01
-9.557980742566426491e-01,5.564460578421892567e-02,-2.887104416096034076e-01
-8.767270331650637294e-01,2.782960459852391599e-01,-3.923022050748209422e-01
-7.415912325630616975e-01,4.870321954434732037e-01,-4.613481162713353734e-01
-5.595907658655602246e-01,6.676145397145824001e-01,-4.910692426936165700e-01
-3.431216326427557473e-01,8.077224632026317463e-01,-4.794287930969969302e-01
-1.069305401278542872e-01,8.977934253149885135e-01,-4.272386043525858157e-01
1.328903483158224708e-01,9.316752320331596060e-01,-3.381145032980066301e-01
3.600349673595398814e-01,9.070213108546858471e-01,-2.183739085464707907e-01
5.589788902032122309e-01,8.255700867050479452e-01,-7.730868156297220073e-02
-9.186443681942050299e-01,-3.917627031729248865e-01,-5.113227148985737686e-02
-9.623954027116291554e-01,-1.849437002121793183e-01,-1.989746631894347695e-01
-9.431482673351345714e-01,3.794098119894290938e-02,-3.301996786315742338e-01
-8.621884114702332846e-01,2.617627520898657689e-01,-4.337181166896021400e-01
-7.250045137935229311e-01,4.712287544465522671e-01,-5.023065955786051306e-01
-5.409382059950428312e-01,6.520497257457622542e-01,-5.312410116413648353e-01
-3.225280224464989742e-01,7.918882694393252208e-01,-5.185447362196836663e-01
-8.465453290810674714e-02,8.812001445596789884e-01,-4.651020482497483233e-01
1.564740991923433411e-01,9.138852056391634227e-01,-3.746060426578949332e-01
3.844632172529137693e-01,8.876744285744196938e-01,-2.534208820018907793e-01
5.837169193007510914e-01,8.044080594491910263e-01,-1.104637135679722298e-01
-9.068137628734554978e-01,-4.113311106469464962e-01,-9.217112821938376610e-02
-9.489312752916143623e-01,-2.030471257171838906e-01,-2.414566203511940568e-01
-9.277449166332626396e-01,2.094017095565021622e-02,-3.726269970110713814e-01
-8.447136316602663619e-01,2.454088644103052108e-01,-4.756399581155564826e-01
-7.054667708406149318e-01,4.550223788968884020e-01,-5.433886914012213687e-01
-5.194884641168248107e-01,6.354809250901742868e-01,-5.712230120505290554e-01
-2.994492243878890680e-01,7.744718149832374721e-01,-5.572464174941476056e-01
-6.034206677366842769e-02,8.625090218048998558e-01,-5.024311119771910361e-01
1.815396646776580858e-01,8.935800661688567681e-01,-4.105581755298330360e-01
4.097497750038501807e-01,8.655229166183583400e-01,-2.880541662478507403e-01
6.086708059016954220e-01,7.803067409262328669e-01,-1.436705958366620017e-01
-8.929888760156716732e-01,-4.294204378119151344e-01,-1.347922657339456765e-01
-9.331015129389214069e-01,-2.200575933329351752e-01,-2.844226119133505537e-01
-9.097728332254891859e-01,4.540086012451338172e-03,-4.150816540680466460e-01
-8.246281576665631663e-01,2.291003151133862714e-01,-5.172054206970351231e-01
-6.834399851603958354e-01,4.382812113901233819e-01,-5.837973676082858221e-01
-4.958265443758724245e-01,6.178125254545924205e-01,-6.102980593805780174e-01
-2.745713038890542079e-01,7.554452680972463252e-01,-5.949059135612490001e-01
-3.475134931446112463e-02,8.417868673664120616e-01,-5.386902761794266636e-01
2.072905773811875296e-01,8.709415921510339498e-01,-4.455236913907003049e-01
4.350964057208425162e-01,8.408759705248874949e-01,-3.218986174599581807e-01
6.330744024061681907e-01,7.537015723858090377e-01,-1.764957245976010725e-01
7.878784895096704322e-01,6.153980779995996686e-01,-2.308010750318918725e-02
-7.786188466377992334e-01,-6.270858894465467515e-01,-2.271516932485419943e-02
-8.771973586943055956e-01,-4.460582824730517926e-01,-1.776423444365821669e-01
-9.150806148257258910e-01,-2.360732295669218661e-01,-3.269509116855540132e-01
-8.895464042876976007e-01,-1.139125978870645164e-02,-4.567027849917871807e-01
-8.023822642931751625e-01,2.127052278318891931e-01,-5.576192141602918095e-01
-6.594974522213443713e-01,4.209073113191373894e-01,-6.228163018030681286e-01
-4.706274474856770307e-01,5.990120040128441570e-01,-6.478382704978401518e-01
-2.486426509720236488e-01,7.348684943499843580e-01,-6.309874231150660595e-01
-8.670791450017612326e-03,8.192065356428341882e-01,-5.734330556705780069e-01
2.329345264227608570e-01,8.462684321308516777e-01,-4.791359381000282469e-01
4.597433387506393299e-01,8.141622670170740594e-01,-3.546489326644499118e-01
6.562333693791729816e-01,7.251443818885868753e-01,-2.086226026313479365e-01
8.090989144654819887e-01,5.852701350610844955e-01,-5.308310104316214112e-02
-7.632740697957889342e-01,-6.430027506105276958e-01,-6.292977899745438863e-02
-8.595939997708686997e-01,-4.613427213863788290e-01,-2.196839752501987264e-01
-8.951671128086848839e-01,-2.512300810507117621e-01,-3.681837673241667441e-01
-8.674998749460584024e-01,-2.699206224309429192e-02,-4.967045354578896732e-01
-7.785334066483273752e-01,1.961169840291524524e-01,-5.961743564661761141e-01
-6.342991594650980725e-01,4.028571119720558702e-01,-6.598262829225616244e-01
-4.446259662823346392e-01,5.791259703896950439e-01,-6.833160765909830348e-01
-2.224399857858267437e-01,7.128991871101558742e-01,-6.650527811694951774e-01
1.711672574932064303e-02,7.950500535085482934e-01,-6.063022596986399337e-01
2.577186602687160377e-01,8.199716224976583145e-01,-5.111043244268785868e-01
4.830019817668216309e-01,7.859177443912724881e-01,-3.860600790812973027e-01
6.775525045829925430e-01,6.952823103559879758e-01,-2.398022361016541593e-01
8.281736888932484941e-01,5.542138997509215015e-01,-8.351822763818966822e-02
-7.465327571726992906e-01,-6.572879777926755596e-01,-1.032538460171963102e-01
-8.404552090546743015e-01,-4.754205869771470083e-01,-2.600198204967627547e-01
-8.737747689365199522e-01,-2.656804139739193937e-01,-4.073469906610063807e-01
-8.441714182859696436e-01,-4.238558590528461456e-02,-5.343950586003956005e-01
-7.537239101402480879e-01,1.792730050251421237e-01,-6.322669190714872434e-01
-6.085643719346843783e-01,3.841561938563878842e-01,-6.943150754041831352e-01
-4.185857981462833832e-01,5.582895596784647196e-01,-7.163090793395437972e-01
-1.967358677470357198e-01,6.897958809222239918e-01,-6.967615381208651648e-01
4.186596595743648230e-02,7.697046952848012324e-01,-6.370258416665545154e-01
2.809593734234650531e-01,7.925636428687955481e-01,-5.412067095741129874e-01
5.042805731775684697e-01,7.567680184793146303e-01,-4.159366174341886935e-01
6.965553043376793152e-01,6.648337054182604788e-01,-2.698274488240002822e-01
8.447290442546461220e-01,5.229901616361318784e-01,-1.136403652952798632e-01
-7.286045419297197956e-01,-6.700750193415764278e-01,-1.418974627460597160e-01
-8.201680538455868863e-01,-4.884649556464253362e-01,-2.978696872064668377e-01
-8.514173961510046462e-01,-2.795718625906189470e-01,-4.437656940087365554e-01
-8.201818586711765446e-01,-5.766162440489527863e-02,-5.691896483402373308e-01
-7.286548010171575163e-01,1.621694009456245977e-01,-6.654045884659827159e-01
-5.830421436853858719e-01,3.649087245839029992e-01,-7.258811758196371811e-01
-3.932685423361282906e-01,5.367297043350965913e-01,-7.464992150653453340e-01
-1.722680886272866807e-01,6.659145218732549498e-01,-7.258660724947927356e-01
6.489766599712545880e-02,7.436527800135861455e-01,-6.654087734063856008e-01
3.020666302794521862e-01,7.646418349389715319e-01,-5.692790309969087970e-01
5.231030391383161282e-01,7.274062441474284935e-01,-4.441208916720637556e-01
7.128961278057533990e-01,6.345613997207868451e-01,-2.985145573401049579e-01
8.585529213986341501e-01,4.923964137640578498e-01,-1.429428307756835659e-01
-5.667046865195553007e-01,-8.234928272727691789e-01,-2.655864655952770714e-02
-7.098350445195891201e-01,-6.815553271794964063e-01,-1.778104202939821687e-01
-7.992152908161993530e-01,-5.006526680283064357e-01,-3.325685266553595199e-01
-8.286882737143457245e-01,-2.930274375468499559e-01,-4.768759438817025686e-01
-7.962089743637360550e-01,-7.286033093920227244e-02,-6.006185489294161295e-01
-7.040565590988492328e-01,1.448719490042897629e-01,-6.952096662026406859e-01
-5.584803390722777872e-01,3.453022290194581734e-01,-7.542321138110649192e-01
-3.694029297721083682e-01,5.147631062986891548e-01,-7.736668662089046800e-01
-1.497110376138059695e-01,6.416995195659652707e-01,-7.522023210582423625e-01
8.562325460668927801e-02,7.174561574278137677e-01,-6.913214306236096229e-01
3.205632552265025859e-01,7.368671283126024818e-01,-5.952025156288630603e-01
5.391217053327564956e-01,6.985672754221737835e-01,-4.704801255614749489e-01
7.263655886944908602e-01,6.052437366919459771e-01,-3.256885794062728823e-01
8.695699805305741048e-01,4.632183102626798998e-01,-1.711047807556661526e-01
9.591207070403483526e-01,2.822057311430516413e-01,-2.115170528439384856e-02
-5.497539411579597246e-01,-8.332775747528349264e-01,-5.847296465311278141e-02
-6.906666062454970278e-01,-6.919336382890631798e-01,-2.102557471780199527e-01
-7.781559007023527430e-01,-5.121419491377874333e-01,-3.635712009159391966e-01
-8.062352450284572258e-01,-3.061268114193628209e-01,-5.062322638909114714e-01
-7.729584947122889460e-01,-8.795857690825295561e-02,-6.283298928114016135e-01
-6.806578465623013274e-01,1.275235153053981829e-01,-7.214171116332939171e-01
-5.355940847663005488e-01,3.256080680405522010e-01,-7.791780043034119974e-01
-3.476550106738877655e-01,4.927895262943137178e-01,-7.976806856931945022e-01
-1.296495187633796564e-01,6.176700947509929929e-01,-7.756769020247562541e-01
1.035657594820901112e-01,6.917363390007174040e-01,-7.146852249548626412e-01
3.360992801447845180e-01,7.099391074904241039e-01,-6.188891157080221861e-01
5.521242419122590617e-01,6.709991647311238649e-01,-4.948928595392613761e-01
7.368897534746875477e-01,5.776442160821085858e-01,-3.511704014447974975e-01
8.778347318605590477e-01,4.361997431094548072e-01,-1.978281265405555378e-01
9.654252764591475522e-01,2.563186388902859436e-01,-4.748463889733005316e-02
-5.326512453467381336e-01,-8.417967987438985666e-01,-8.752599873805108621e-02
-6.716177200432099648e-01,-7.014012769644828449e-01,-2.386752747909870187e-01
-7.576017210251724254e-01,-5.230513139992190030e-01,-3.904573667167611783e-01
-7.847327361395322054e-01,-3.188900069689205030e-01,-5.315107677990400514e-01
-7.511332288487907460e-01,-1.028596816627965621e-01,-6.520879989751525718e-01
-6.591537444242258070e-01,1.103474167944969858e-01,-7.438681259593692419e-01
-5.150351736453904206e-01,3.061774947294333971e-01,-8.006210786815886049e-01
-3.286007060407204472e-01,4.712806389801000861e-01,-8.184840470724207284e-01
-1.125562143549469346e-01,5.944025331814497548e-01,-7.962516732525959373e-01
1.183760049650847551e-01,6.671512040830994694e-01,-7.354565876644091338e-01
3.484608113029651899e-01,6.845686051961831220e-01,-6.402662631794928672e-01
5.620347020465196186e-01,6.454333594496959314e-01,-5.172357027554840281e-01
7.445233975938403415e-01,5.524811625739386445e-01,-3.747658941743143846e-01
8.835160794979094456e-01,4.120126724554203923e-01,-2.228113439768859283e-01
9.695831893857410622e-01,2.336064332428714474e-01,-7.305116842404406341e-02
-5.158512781234279032e-01,-8.492419262284757187e-01,-1.126304114978455839e-01
-6.532601943098554909e-01,-7.101126027739457225e-01,-2.626617785515480419e-01
-7.381910885576868919e-01,-5.334415867248299969e-01,-4.129333969619229383e-01
-7.648521213220775827e-01,-3.312651432000895402e-01,-5.525075903639171671e-01
-7.314020735389854533e-01,-1.173878463434085695e-01,-6.717671474206883264e-01
-6.401754414937546045e-01,9.364580065748923099e-02,-7.624997495917582579e-01
-4.973644271617058132e-01,2.874328351268338744e-01,-8.185419915221567866e-01
-3.127026517875299838e-01,4.507644985379418157e-01,-8.360791938703442394e-01
-9.877451062460047837e-02,5.725088815341310422e-01,-8.139270093905283110e-01
1.298427165424939356e-01,6.443692684917571301e-01,-7.536107183315955416e-01
3.575724623261745672e-01,6.614491902992186700e-01,-6.592623930109349217e-01
5.689081996288629650e-01,6.225552480635361263e-01,-5.373717740108749918e-01
7.494373912520096992e-01,5.303992251342072306e-01,-3.962578183082508532e-01
8.868778781829191882e-01,3.912310283051940174e-01,-2.457354505988580406e-01
9.718921860480286279e-01,2.145371228016261511e-01,-9.695051128686349440e-02
-3.209981408050512353e-01,-9.470794999031425521e-01,-7.838768487070951361e-04
-4.998822853271656652e-01,-8.557969383413674969e-01,-1.331514218535860827e-01
-6.361939220919999860e-01,-7.181662453844366301e-01,-2.819477566564755899e-01
-7.205606148065539784e-01,-5.433029095020385224e-01,-4.308298375417154435e-01
-7.472319941238165786e-01,-3.431218737501626204e-01,-5.691324333684752990e-01
-7.143707540140794565e-01,-1.312885641523978131e-01,-6.873410643429921363e-01
-6.242633927227233537e-01,7.779221272632191875e-02,-7.773310672715053604e-01
-4.830290538929041810e-01,2.698534604643451074e-01,-8.329838191530157809e-01
-3.002932505175163191e-01,4.318057943731886117e-01,-8.505102701551368050e-01
-8.850834321668051008e-02,5.526127599780842337e-01,-8.287251719903544478e-01
1.378952495413183210e-01,6.240426332375913487e-01,-7.691265773953144258e-01
3.634925365429714228e-01,6.412290289275270894e-01,-6.757947235205505887e-01
5.729189350035163164e-01,6.029767882384929889e-01,-5.551422221017134895e-01
7.519004682774897974e-01,5.119445640347775051e-01,-4.154015517054953088e-01
8.882555866134332900e-01,3.743099415135042740e-01,-2.662594233716101821e-01
9.727130836061856911e-01,1.994529956663385617e-01,-1.185232445601680507e-01
-3.074597275970591403e-01,-9.514353182604901038e-01,-1.547097516325470976e-02
-4.853031580124900213e-01,-8.615927417131915567e-01,-1.487911027254318341e-01
-6.210194247789045940e-01,-7.255919968674262588e-01,-2.963969097835184030e-01
-7.053164079243726681e-01,-5.525480399984084023e-01,-4.440939407451732768e-01
-7.324498871488841489e-01,-3.542515045881924340e-01,-5.813974839235105385e-01
-7.005559486869094021e-01,-1.442356143566081716e-01,-6.988686931824577009e-01
-6.118455860246549971e-01,6.321816186334841547e-02,-7.884468548182343994e-01
-4.723465135313794638e-01,2.539567789700785116e-01,-8.440347893125573764e-01
-2.915652017919105332e-01,4.149825236766500614e-01,-8.618464121564822777e-01
-8.182000314219185777e-02,5.353232666621634550e-01,-8.406750188128359058e-01
1.425983997512112467e-01,6.067798629312464165e-01,-7.819743565677403918e-01
3.664008554908554927e-01,6.244845494298210120e-01,-6.897604371221959241e-01
5.743419155063226311e-01,5.872127224508997267e-01,-5.703617998116027321e-01
7.522561506893643557e-01,4.975451939152324421e-01,-4.319252988213057587e-01
8.880299574605534652e-01,3.615714595200772985e-01,-2.840226651398241042e-01
9.724271549463631148e-01,1.885572807105940774e-01,-1.372282048776717889e-01
9.999300853786461385e-01,-9.717424335073315128e-03,-6.737656784489762067e-03
-2.953802329861504039e-01,-9.550208704928143666e-01,-2.618501258725295863e-02
-4.726773874753422700e-01,-8.666960073690641586e-01,-1.594180610219822491e-01
-6.083093777257543300e-01,-7.323438900266486806e-01,-3.059936726658598061e-01
-6.930061806649915335e-01,-5.610122713663702188e-01,-4.527777213340637430e-01
-7.209968162589510676e-01,-3.643737557720729825e-01,-5.894025424521088796e-01
-6.903640040950482781e-01,-1.558442396769183502e-01,-7.064772571069610763e-01
-6.032218655040697541e-01,5.039441099307172961e-02,-7.959797637619007160e-01
-4.654955047987588967e-01,2.402752516623569978e-01,-8.518108583780437115e-01
-2.865697520206059723e-01,4.008602831090222196e-01,-8.701659673031363340e-01
-7.863574561049578582e-02,5.212082843287688672e-01,-8.497990020348004103e-01
1.441398457178341419e-01,5.931201144315176865e-01,-7.921062016757490776e-01
3.665801411818445099e-01,6.116971436808927853e-01,-7.010318141880125253e-01
5.735295779963723861e-01,5.756614324849345099e-01,-5.828187868563402541e-01
7.508962529789432461e-01,4.874972727366151948e-01,-4.455347644533983464e-01
8.865992408128610114e-01,3.531971607111041855e-01,-2.986528952742178999e-01
9.714039005766406110e-01,1.819120235325739632e-01,-1.525859680271174912e-01
9.996744016162977253e-01,-1.469488178450451855e-02,-2.086027810064941188e-02
-2.852733745058862458e-01,-9.579017548417204653e-01,-3.230061716402477662e-02
-4.625436409875282595e-01,-8.710997227529306830e-01,-1.650413681528604404e-01
-5.985807577455599660e-01,-7.382992724134479490e-01,-3.108299548153694580e-01
-6.840937114172515043e-01,-5.684593854723906103e-01,-4.570226701901365374e-01
-7.132557856377563787e-01,-3.731491803620258230e-01,-5.933176834120278409e-01
-6.840749603187941119e-01,-1.656891933123264549e-01,-7.103439588567997953e-01
-5.985545605612335729e-01,3.980853900318109817e-02,-8.000923185819127648e-01
-4.625138336504269199e-01,2.293310952846397133e-01,-8.564392578680246615e-01
-2.852219390663538467e-01,3.899658416230656899e-01,-8.755427390153168732e-01
-7.875804077958335758e-02,5.107687296356973050e-01,-8.561030754756681072e-01
1.428117441413241095e-01,5.835098227010767635e-01,-7.994504941187232649e-01
3.643927332947631825e-01,6.032338817973191825e-01,-7.094552979389959768e-01
5.708852360125717951e-01,5.685910056759806430e-01,-5.922789170376127066e-01
7.482328998321896574e-01,4.819574593940941787e-01,-4.559216324579287161e-01
8.843516916558364915e-01,3.492273071432603904e-01,-3.097779420987344934e-01
9.699758926590791308e-01,1.794439348340779450e-01,-1.641543234626661740e-01
9.993714238565590824e-01,-1.583072400596107626e-02,-3.171979439342008378e-02
-2.776402529827859955e-01,-9.600953657313811007e-01,-3.365677680319690418e-02
-4.553880464519625137e-01,-8.747204471681824245e-01,-1.657886197981038867e-01
-5.922693366622540090e-01,-7.432632356511242877e-01,-3.110896902487689797e-01
-6.789370341150199328e-01,-5.745925509869417303e-01,-4.570425626322116575e-01
-7.094851672698252454e-01,-3.801957692897142138e-01,-5.933649588898137761e-01
-6.818322711878236353e-01,-1.733259062953704799e-01,-7.106777639505421629e-01
-5.978652464490433749e-01,3.194067635792835480e-02,-8.009600116623942778e-01
-4.633024371611610404e-01,2.216105939136905068e-01,-8.580440527069398415e-01
-2.873116030254107556e-01,3.827617985092196529e-01,-8.780349926790824711e-01
-8.188281474911168756e-02,5.044153037328111822e-01,-8.595698959415101204e-01
1.389884434146148873e-01,5.782831456069057463e-01,-8.039097064373366130e-01
3.602547884374434628e-01,5.993329983633415292e-01,-7.148541421022192033e-01
5.668355370465786303e-01,5.661307706173525078e-01,-5.984926269398140875e-01
7.446711345521446201e-01,4.809410752187586735e-01,-4.627748734884448711e-01
8.816402022454542520e-01,3.495657552011827152e-01,-3.170399605337181903e-01
9.684165732104316193e-01,1.809555345213550992e-01,-1.715355218532169379e-01
9.991674875351664875e-01,-1.340675324664674511e-02,-3.853038826752941404e-02
-2.729370083381079670e-01,-9.615520938198544032e-01,-3.038026250870053818e-02
-4.516191888261646414e-01,-8.774009998210563488e-01,-1.618875961802126173e-01
-5.897080046591453018e-01,-7.469777483385039440e-01,-3.070321037417229615e-01
-6.777715018818911696e-01,-5.790691242887409107e-01,-4.531056615539430510e-01
-7.098076754055422377e-01,-3.851083807522233116e-01,-5.898004738975555217e-01
-6.836384645770230417e-01,-1.783131922410430004e-01,-7.077025188761019159e-01
-6.010373884981717874e-01,2.723910717382016858e-02,-7.987565891231639403e-01
-4.676348377885987673e-01,2.175397024562552850e-01,-8.567345775335992730e-01
-2.925190083961505816e-01,3.796238820172129769e-01,-8.776778098648239101e-01
-8.762017364392286900e-02,5.024490623350685858e-01,-8.601555934418023686e-01
